"Dear Henry8833,  To be honest, once connected to the national grid, electricity generated during testing phase are supplied to the grid. Based on my knowledge on MFCB's Don Sahong hydropower, test phase electricity were sold for $$. However, I m unsure about Jaks Hai Duong Power Plant.",-1
Sell already don't buy back la IK....heartache only if u play like this...,-1
Wa now otb and kyy no more friend liao?,-1
Lotus eat a lot maggie mee will die soon why follow him?,-1
such bad closing !,-1
we all wait any dumb traders to sell back below 1.15.. bcoz.. we will dumb dumb buy huge unril finished all our ammo.. and paktua strong believe in here got many so excited too welcome donkey sold more.. we dare to buy more.. why we all so brave to in when got dungu trader sold?  let hear this.. we're red stock troopers.. downtrend is our battlefield.. greenland is our destiny.. we never fear any.. never scared or greedy..  we're red stock troopers.. we're red stock troopers.. be a man is ur soul.. dare to die spirit we follow..  we're real fighters..  https://youtu.be/_DZpLUDgIAc  we're the warriors on this battlefield.. dare to buy when all fear..  tut tut is real red stock warriors.,-1
"Dear OTB, you're so confident. But beware of your margin account to support jaks at 1.25.  just an advise",-1
"then please drop kao kao, so that everyone can add on cheapest and aim for highest return.",-1
"IK, please buy back your shares before it too late",-1
Crude drop more than 2 dollar..will Armada koyak? :),-1
40 sen before none dare admit? 3X more still cheap?,-1
Potential losing money every single quarter. All time red still bullish? Coming result will be shit,-1
If war happened..stockmarket will go down lor..economy bad lor...stock will bad lor..but GOLD will shine..:),-1
Like apan and Tigerball...Same type of loser.,-1
dont blame IDSS if your counter not moving. look at perdana,-1
this stock is under control of unknown shadow hidden shark,-1
no more support on JAKS???????,-1
come on Armada..go down baby ..go down..45sen..:),-1
lol sailang his head.,-1
"留得青山在，不愁没柴烧 比喻只要基础或根本还存在，暂时遭受损失或挫折无伤大体。  Safe to protect your capital as first priority if you already retired, or near to retiring.",-1
"Really don't know what and how this EPF is doing,? When sold 910k shares then price up but when bought them price down,really hard to predict what they doing",-1
"DO NOT INVEST YOUR HARD EARN MONEY INTO THIS COUNTER.. THE COUNTER IS PARALYSE COMPLETELY CANNOT MOVE AT ALL,, EVEN WITH GOOD NEWS.... THEY ARE ACTUALLY NOT GIVING THE RIGHT FIGURES OF THEIR DEBTS... IT IS TOO HIGH... HIGH DEBTS ARE CAUSING THE GEARING OF THE STOCK LOWER",-1
"boring, boring, boring, SPIKE.",-1
"sapura energy , banyak kerja kosong..",-1
Looks like operator wanna sell off all their share at 0.535-0.550. to offload. Run faster run,-1
"Most oil n gas counters like sapura, knm, velesto up at least 1.5cent, alam up 4cents, only Armada operator very stingy",-1
Possible that he is trying to opening a clear path for his sons.,-1
SG Koon likes to doubt the growth potential of JAKS just bcos he lost money before.,-1
"22B Asset, Depreciation about 150mil. Armada's 12B asset, depreciate more. Sapura's EBIT is gonna be freaking ugly.Cashflow from Operation. *Shakehead. Until we see improvement there. Better stay away.",-1
Dont enter stockmarket yet until Influenza A settle..all stocks kena Influenza A including Armada..:)..Armada worst..because exposure at Africa..:),-1
Ada ka eventuality ni covered by d PPA of d Vietnam IPP? The capacity payment?,-1
I think Jaks under very heavy short selling,-1
tomorrow ALL stocks will go up,1
right.. im still holding my old price some..,1
within 3 months Brent Crude oil up 11 dollar and WTI up 10 dollar..sure profit taking and people start short..war tak jadi news will come out..:),1
"The Board of Directors of Jaks Resources Berhad (“JRB”) or the “Company”) wishes to inform that the Company and its subsidiary JAKS Island Circle Sdn. Bhd. (“JIC”) has on 30 May 2019 filed a claim against STAR at the Kuala Lumpur High Court for breach of the Sale and Purchase Agreement dated 19 August 2011 (“SPA”) entered into between STAR and JIC.    The Company and JIC are claiming against STAR the following reliefs:-    1. a declaration that the Completion Period for JIC to deliver STAR’s entitlement under the SPA is on 20 June 2020;    2. a declaration that STAR has breached the SPA;    3. a declaration that STAR is unjustly enriched;    4. the sum of RM248,242,987.62 to be paid to JIC as liquidated and ascertained damages;    5. the sum of RM297,035,481.00 to be paid to JRB as loss of proceeds from corporate fund raising exercises;    6. the sum of RM50,000,000-00 together with all interests and all related costs incurred thereto pursuant to the Bank Guarantees that is to be refunded and/or returned to JIC within 7 days from the date of the Court Order; and    7. damages.    The Company will make further announcement on the developments of the above matter as and when necessary.    This announcement is dated 31 May 2019.",1
Buy your own risk but I got it.,1
"Probability, Ricky , Ramada and DK66.......thankyou so much for diligently updating us with precious pictures, videos, news statement, etc. They speaks volumes, inspires confidence and enable us to walk thru and experience the exciting progress of Hai Duong Power Plant as though we are the business owners (which we are, most of us i belief ) ! Thankyou and may God bless the works of your hand.",1
Now we see 2 oldman fight. What a way to start 2020,1
kakakaa... bravo,1
Shorties will come out to short later.,1
OK. I buy 45c sell 55c...-------------------conman spotted,1
"Before this not the CEO of PNB himself rep for sapnrg. We will see what he can do, but for sure Shahril cannot demand annual salary of RM75Million anymore. Dont forget PNB holds 40% stake of the company and PNB now is struggling to pay higher dividend to it fund holders.",1
"Chinese New Year 25,26,27 January. Market sure push before that..hehehheh..SAPURA push la..:)",1
so i guess tomorrow more will be jumping into d JAKS bandwagon,1
Re entry on monday...saprng on sale babeh.... buy went u all gone..take this advantage..next year u all dont get this chance..support saprng..,1
"don't forget ur favourite line mikekim...buy on dip, buy on dip....=D",1
lose 1c .. my heart not so good .. will cut if touch 1.20 later .. that's my strategy ..,1
"JAKS is HIGH risk = super HIGH return stock for 2020.  Talent like Ian in this video will know its prospect ahead. https://klse.i3investor.com/blogs/purebull/2020-01-04-story-h148203277...   Stocks need DEEP pocket funds to continue buying then the stock price can fly n stay up UP to the new blue sky...  Can some1 buy the latest top 100 shareholders of JAKS, for rm250 each request?  Track the trend of who is who r in n holding the stocks... tis a solid FACT to shout n walk about ...",1
"KYY : JAKS: investors must not buy in anticipation of future profit OTB : Jaks - We buy Jaks because of its Hai Duong power plant in Vietnam KYY : Buy Dayang, those who buy Carimin and Uzma are stupid. OTB : I challenge you, come 31.12.2021 see Dayang or Jaks is better? Sangkancil : If there is another vietnam war Jaks will koyak? Referee ; 31.12.2021 too long, lets put a 18 months time frame, say 30.6.2021.  Fastforward 30.6.2021---- Dayang share price : RM3.01, Jaks share price : RM4.01  Referee : ... and the winner is Jaks Sangkancil : aiya I did not buy, thought got another vietnam war.",1
If VIS pull swing. Can make 6 sens in less than 1 hr.,1
"The more you know the more you appreciate:  https://www.fourquest.com/services/steam-blowing/  STEAM BLOWING ............  Effective in the removal of construction debris, weld slag, sand, oil, dust, rust and mill scale from critical systems prior to plant start-up.  We optimize our steam blows with quality engineering, and by utilizing the best equipment. Determining pipe sizing and design, pipe routing, steam conditions, noise level, thermal cycling, water quenching, and condensate generation are all factors that—with our proper planning—will ensure a successful steam blow operation.   WHY PERFORM STEAM BLOWING? ..........................  When pipe is fabricated during hot working, a heavy oxide layer forms. This layer is known as mill scale and must be removed from critical systems before putting them into service.  Over time, enhancements have been made in plant start-up techniques to perform engineered steam blows that remove mill scale. During a steam blow, the piping is blown with sufficient boiler pressure to ensure that enough dynamic pressure will be experienced in the pipe to provide adequate cleaning.  During any plant start up, there’s a possibility that particles left in the pipe from the construction phase could break loose and travel downstream. These particles can damage instrumentation and impede other plant operations. Typically, boiler pressures used in steam blowing provide a dynamic pressure throughout the piping that is at least 20% higher than would be experienced in normal operating conditions (CFR ≥ 1.2). Any potentially damaging particles will be blown out of the piping prior to plant operation.  The time taken for an object to travel through the system and be ejected cannot be calculated. Instead, a technique of detecting particles in the emerging steam blow is used. This technique checks the emerging steam for particles impacting on a polished metal plate (commonly known as a target).",1
Brent oil break 70 next week..All oil and gas will up... No matter a profit or lose oil n gas company!,1
"SSLee, I agree with you.one size does not fit all, there are always exception. I think his golden.rule could be.better if qtr change to year to smoothen out the seasonal nature of our earth. The current year result must be better than last year and next year projected result must be better than this year . I think.JAKS meet this modified golden rule.",1
Bull  So who do u reckon has been buying MFCB IPP story?  Wat make u think they won't buy JAKS IPP story?,1
"That's why the experienced & foresightful investor like pjseow could see it & took position in MFCB early & he is now riding on handsome gains on MFCB . Similarly, he has foresight on Jaks & has taken position early & he won't be wrong ! On the contrary, our friend , the gem finder, played Miss Jaks short-term & unfortunately got burnt & now forever hate Miss Jaks ! haha . Anyway , he has found consolation in MFCB , congrats to him ! Whether or not MFCB & Jaks are both good energy stocks , ask la pjseow . He has invested heavily on both !",1
...the real hardworking Malaysian irrespective of races have nothing to loose...they will always survive...like always !!,1
It's difficult to let go ones ego. I don't know what's the intention of KYY of putting fear and writing the same thing again and again. I think he is just being lonely and doesn't want to admit his mistake in selling Jaks earlier,1
"“stock volatility is a nature, not a bug“ stick to your 1st reason why you bought it the first place. if the reason no longer valid, cut loss and move on.when i started buy armada at 50c, it moves up 5c then continue down till 14c.. it was a mistake averaging down too many until paper loss big.. but since the reason still valid (oil market and fpso prospect recovery), i keep my reason intact and a year later, had my capital recovered and now sitting on good profit",1
I din get burn wor by hy.. in fact I bought hy way way cheap at 3.86..... jaks x naik means x naik…,1
"Don't say 0.46, 0.49 also good for SAILANG",1
did i say wrong? I said armada wont break 0.55 till claire case closed ans positive to Armada. wtf this pang72???,1
Good morning Malaysia..Dollar DXY Index near term might strengthened..this is not good news for oil price..so SAPURA gostan..eat KFC lagi..:),1
The almost lopsided the mcm too good to b true terms the u guarantee u can get d financing n construction capability n we will guarantee whatever u asked or don't asked for oso shows d Vietnam gomen is keenly aware Vietnam is so in need of more electricity,1
They are accumulating at a very cheap price. It is at the Oversold region at 27.3%. Good price to start nibbling.,1
"Sarifah,  Once the power plant achieved full COD, the capacity payment is mandatory even if the power plant is kept idle for whatever reasons so long as it isn't operator's fault. Mong Duong II was shut down by government for 5 months yet Mong Duong II was still profitable because of the capacity payment.",1
this one are recommended for newbie to gain their experince,1
That will be lovely...,1
deMusangKing>just a side attraction: between Dayang n jaks: Dayang = 2.50; jaks = 1.25  now 1 dayang can buy 2 jaks.  see what will happen!,1
"Some people would say the share price is manipulated. Regardless, based on the volume data, it shows that there is demand on sap shares.I don't do buy call for now. I share basic economics. When there is demand, price goes up.",1
.i will consider to buy if Armada plunge to 0.20..:)..Now looks like will test 45sen to 39sen support level..all the best,1
Great closed at 29 sen...Just one more cent to go to break her wall :)I'm sure IDSS also wants some Ang Pow too for this coming new year..Here's a suggestion...Why not push down after CNY?For this round let's us pow wow.. and smoke peace pipe..This way all of us here can celebrate CNY and live happily ever and after...https://www.youtube.com/watch?v=ZOBJWXj67cI,1
"I lost my respect to the person I used to respect a lot. Please be fair in your statement. If you do not know the details, please do your homework to check them up. No point to win the argument without facts and figures.  Please be fair and read through all the news. Please do not spread faked news here. Jaks is the main contractor, CPECC is the sub-contractor here. Vietnam government only recognized Jaks's agreement with Vietnam government. This power plant project is given to Jaks by Vietnam government. This power plant project is not given to CPECC by Vietnam government.  Practice cut loss is from TA view point, the price is very high above 70-day SMA, no valid reason to cut loss. Please follow the rule.  Thank you.",1
Bought some warrants at 9.5,1
The KLCI is down 15.00 points. Not just JAKS,1
"This is faked news. Hai Duong power plant is given to Jaks. Jaks is the main contractor, CPECC is the sub-contractor. Vietnam government only recognized agreement with Jaks not CPECC.  Twisting the facts to suit him.",1
I will buy if it hit 0.20..,1
"I do not know whether it is helping me to make more money or make me to lose more money. I just use up all my profit that I made in 2019 to load all in Jaks. FYI, I made 175% ROI in 2019.  Icon8888, I follow your method now in 2020. Thank you.",1
"股价大跌是买点, 切莫前怕狼来后怕虎, 身在局中了知局…",1
DK66 12月25日，越南海阳1号机组1、2号锅炉烘炉工作全部完成。,1
"Dollar getting stronger ..MYR getting weaker. When dollar getting stronger..crude oil must watch out too..MYR 4.20 already...if last year March trend followed, thats mean , there are high probability market to break 1,500. Market loss about 60-65 point last year March. So simple math , at current price FBMKLCI 1530-60=1470. Yippie..target achieve..:)",1
"Now although it seems like investing in sap is equivalent to putting money in the fd, it will become hot pick stock when the quarterly report comes out nicely",1
"When somebody has vested interest, what he wrote will all bias. I need not explain that. I just need to say he does not paint picture in entirety. Some truth, but not all truth.",1
"Want to win, let's win big. If need to lose, lose small.  Cut loss at 8%, your sifu didn't teach you meh?",1
I always loves changes.Status Quo is not an option.High Time for Sapnrg to do that too..change CEO....Status Quo is not an option.Meow..,1
Morning morning. Epidemic is serious now. Making more and more people to go out from stock market. But this is the best time to monitor and go into the market,1
i dont think 0.60 is feasible by next week as market sentiment is bad. there's no catalyst for BA to move forward. need EPF to dispose more before it could move.,1
"SHAREHOLDING % is the KEY:  Good lesson from banking conglo; WHY pandai tansri sold his HK bank to dbs?  giant KIO was the 50:50 joint holder. KIO w unlimited funds wants to increase paid-up every mth. tis prosperous tansri pun TAK.BOLEH.TAHAN  when time was GOOD, tansri quick.quick sold to dbs for a GIANT profit, so lucky he was !",1
go go go,1
I'm satisfied.,1
"pengalaman saya adalah dahsyat ..... ini adalah alat dengar bluetooth keempat saya, dan ketika itu lebih selesa daripada jabra terakhir saya (yang saya benci !!!",-1
I have to be the first to review this product negatively .,-1
jadi saya membeli kira-kira 10 从中保留很多钱 .,1
看起来很棒。 ``,1
tidak mempercayai laman web mereka dan tidak mengharapkan apa-apa sokongan yang berguna.,-1
This is awesome !,1
Yet Plantronincs continue to use the same exception charger design .,-1
I would highly recommend this product .,1
I wear glasses and it fits them .,1
It was a waste of my money .,-1
Excellent Bluetooth headset.,1
jelas ada 粘合劑問題 .,-1
我希望更多。,-1
ini pastinya mesti jika keadaan anda 開車時不允許使用手機 .,1
kes itu adalah sekeping plastik tipis dan tidak mempunyai sebarang front or side protection .,-1
"This is an excellent tool, especially when paired with your phone's auto-apwer.",1
诺基亚CA-42 USB电缆不使用我的手机 .,-1
"mikrofon juga berfungsi dengan baik , tetapi ( According to the people I call ) it confirms everything .",1
"Saya mempunyai telefon ini dan ia adalah duri di sebelah saya , I really hate it .",-1
Do everything you need and more.,1
它不會讓你看起來很酷 .,-1
So be careful .,-1
"setiap perkara di telefon berfungsi dengan sempurna , he likes .",1
收到的货物是假的 .,-1
應該早點創建這個 .,1
blue ants are easy to use .,1
"saya akan mengesyorkan membeli jabra jx-10 siri 2 與我的Moto Q完美搭配 I would recommend buying Jabra JX-10 series , pergi angka .",1
nice design and quality .,1
"Tidak perlu dikatakan , 我浪費了我的錢 .",-1
"kes yang baik , a very good value .",1
I would like to return it .,-1
The sound is nice.,1
pengecas bekerja selama kira-kira seminggu dan kemudian berhenti sepenuhnya mengecas telefon saya.,-1
I had to buy a case difference .,-1
saya berikan 5 stars due to sound quality .,1
sore in the ear .,-1
到目前为止开心 ! .,1
Saya tidak fikir ia akan memegangnya dengan selamat di tali pinggang anda.,-1
Rasanya lebih comfortable than most headscarves because I wear glasses and that sometimes .,1
Don't buy if you want to use the sheath .,-1
Battery life is still not long enough in Motorola Razr v3i .,-1
saya membeli ini dan dalam masa 2 day it no longer works ! ! ! ! ! ! ! ! !,-1
這不是一個好物品。它可以工作一段時間，然後開始在我的自動磁帶播放器中遇到問題。,-1
"一個很好的表演 , samsung .",1
"tracfonewebsite is user -friendly and makes it easy to use , dsb .",1
The reverse plug works great .,1
tetapi ia mendapat penerimaan dan kejelasan yang lebih well than any phone saya there before .,1
Prosedur kemas kini adalah sukar dan rumit.,-1
將再次從他們那裡訂購 !,1
pemegang telefon dahsyat.,-1
這是一件好事。,-1
I received a great response all the time .,1
没有持续很长时间 .,-1
This product has a strong rubber / petroleum odor that cannot be borne after a while and causes me to return it,-1
Saya hanya mendengar sampah untuk audio.,-1
alat dengar mudah digunakan dan semua orang suka mereka.,1
ia mengklik dengan cara yang membuat anda tertanya-tanya berapa lama mekanisme itu akan bertahan.,-1
"Saya telah membeli ini untuk kedua-dua keluarga dan rakan-rakan , and all enjoy the clarity and ease of use",1
Saya juga menghadapi masalah dengan telefon membaca kad memori di mana saya sentiasa menghidupkannya 然后再次关闭 .,-1
anda tidak pernah tahu jika anda menolaknya cukup keras atau bilangan kali yang tepat untuk fungsi yang anda mahu atau tidak.,-1
If you are the owner of Razr ... you must have this!,1
"Saya suka telefon ini, ia sangat berguna dan mempunyai banyak ciri.",1
"If you don't find it , terlalu buruk , sekali lagi unit itu datang dengan satu earpad only.i tidak akan mengesyorkan ini kepada sesiapa pun .",-1
手动说明少 .,-1
worth every penny .,1
This is a big problem .,1
Battery life lives a bit long .,1
"mungkin My phone is broken , tetapi orang tidak boleh mendengar saya apabila saya menggunakannya .",-1
The seller is shipped quickly and cheaper than competitors.,1
"Di rumah saya , 我在頂層得到了覆蓋範圍 dan No coverage in my basement .",-1
very good quality though,1
"Good quality builds , tidak seperti beberapa murah * * * di out there .",1
It also has a new problem .,-1
Headset bluetooth Logitech是 10 ! .,1
"我不希望剪輯經過耳朵的頂部 , menyebabkan ketidakselesaan .",-1
"作為先前的研究 , pasangkan pengecas ini dan tiada apa yang berlaku .",-1
poor quality.,-1
a piece of garbage .,-1
产品如所述。,1
不好的接受。,-1
市场上最好的手机 : ) .,1
amaran - 不要买 ! !,-1
not fit .,-1
Treo and T-Mobile refused to replace him again and forced me to buy another phone tanpa any kind of upgrade discount .,-1
手机工具必须可用。,1
I still love this phone .,1
gunting 并且按钮完美地放置 .,1
"It holds charges for a long time, quite comfortable under old wearing conditions and very large sound quality.",1
I give wirefly 1 Star.i will contact Cingular / at & t ; dan memaklumkan mereka tentang amalan ini .,-1
penggambaran lebih murah.,-1
一直以来最糟糕的事件之一。,-1
"so for our pleasure , kita dapat 看到他们走路 , He's playing games! , hazardous substances and prepar .",1
There is no real plot.,-1
ia adalah satu perkara yang baik bahawa tiket hanya berharga lima dolar kerana saya akan marah jika saya telah membayar $ 7.50 untuk melihat poppycock .,-1
It's a shame.,-1
轉運非常好 .,1
"`` dengan kesan bunyi yang hebat , and impressive special effects , saya tidak dapat mencadangkan filem ini cukup .",1
the songs are the best and the muppets are very funny .,1
the act is not good .,-1
membazirkan wang anda pada permainan ini.,1
ia amat mengerikan.,-1
"filem ini begitu membosankan, yang saya terkadang mendapati diri saya menduduki puncak dalam kertas bukan menonton (tidak pernah berlaku semasa filem columbo sebelum ini!",-1
not recommended .,-1
semua dalam 總而言之，尼古拉斯導演的精美電影 roeg dengan pelakon luhur .,1
The punishment park is a brilliant film stage. .,1
her acting with olivia de havilland adalah brilian dan berakhirnya hebat !,1
It's one of the movies I need to see every time it comes on TV ... no matter the fact that I already have it!,1
討厭它,-1
"sangat disyorkan untuk semua peringkat umur, walaupun kumpulan yang lebih muda mungkin tidak akan menghargai beberapa rujukan yang lebih halus, mereka pasti akan menghargai satu adegan galley khususnya!",1
"He is a great movie artist, one of the most important people to live.",1
the idea of calling the film a drama is absurd. !,-1
It's not good.,-1
"call me nuts , tetapi saya fikir ini adalah salah satu filem terbaik yang pernah ada .",1
这部纪录片的动机是什么，我无法理解 !,-1
Saya amat gembira dengan kemampuan 表演学士 .,1
there are also weak stories and plays. .,-1
you can drive a semi-truck into this hole !,-1
semuanya mengerikan.,-1
dan jika itu tidak mencukupi untuk filem untuk anda - the photo was also damaged by the use of set studio 如果這還不足以讓一部電影 eksterior dalaman .,-1
a good cinematographic image also makes her and monica bellucci look very beautiful. .,1
skrip itu ... ada that script ?,-1
"im peminat permainan rpg juga , 但是這部電影 , yang shame on any self-respecting rpger .",-1
badan dan jiwa yang asal (1947) adalah karya.,1
there are some very big things in it .,1
but what is it? yang benar-benar membuatnya tidak dapat dijadikan arah .,-1
my rating : hanya 3 dari 10 .,-1
it actually turns out pretty good as far as the b-list of horror films/ suspensions goes .,1
"kajian ini sudah lama terlambat , kerana i consider the story of two brothers to be a film paling coolest ever made .",1
ia sangat buruk ia sebenarnya bernilai melihat hanya for that exact reason. .,-1
不利於營地價值觀 !,-1
Lucy bell jauh lebih tinggi daripada 这个废话，让他沉到这么低是很可悲的 .,-1
Go and see!,1
"Juga , 這是一種真正的享受 melihat anthony quinn bermain kuda gila .",1
there are no death scenes as in previous films and the f / x is devastating .,-1
"yeah , the film was pretty much inhaled .",-1
"filem yang sangat baik, tentang cinta yang hebat dan tidak bersyarat.",1
強烈建議A +,1
"First off, , 有種族刻板印象 dan lelucon kaum yang cukup untuk menyinggung perasaan semua orang .",-1
音乐会序列仅吸入。,-1
"The rest of the film has no art, attractiveness, meaning ... if it's about void, it works because it's empty.",-1
failed to convey the vast and expansive landscape that constitutes a large part of the original .,-1
semua dalam all in all I give this one excited 9 daripada 10 .,1
然后是一个情节孔。,-1
`` love it .,1
但它加快了速度并直截了当 .,1
"rating imdb hanya menjadi rendah 1 untuk mengerikan , 是時候得到一些數字了 negatif di sana for cases like these .",-1
filem ini mungkin salah satu karya paling kreatif seram yang pernah berlaku.,1
"camerawork - lagi, buruk.",-1
the script was horrible .,-1
excellent performance .,1
"it's a sad movie , tetapi sangat baik .",1
ia adalah satu filem kosong kosong.,-1
A world better than 95% of waste in the theater today.,1
"sangat benar kepada shakespeare , dan 'mesti ' 獻給所有莎士比亞粉絲 .",1
it is very educational for children aged 1 hingga 8 tahun .,1
其他球员也打得很好 .,1
slightly predicted.,-1
他把胶卷拍得很好 .,1
") 一些很棒的音乐 , dan pemandangan hebat .",1
